Command,Type,SeqNum,Preamble,TrackStatus,TimeDate,ElapsedTime,LapsToGo,TimeToGo
H,New,36384,R.I,Yellow,5/26/2019 3:40:53 PM,02:33:57.6107000,18,00:00:00
H,New,36385,R.I,Yellow,5/26/2019 3:40:54 PM,02:33:58.5947000,18,00:00:00
H,New,36386,R.I,Yellow,5/26/2019 3:40:55 PM,02:33:59.5797000,18,00:00:00
H,New,36387,R.I,Yellow,5/26/2019 3:40:56 PM,02:34:00.5637000,18,00:00:00
H,New,36388,R.I,Yellow,5/26/2019 3:40:57 PM,02:34:01.5487000,18,00:00:00
H,New,36389,R.I,Yellow,5/26/2019 3:40:58 PM,02:34:02.5327000,18,00:00:00
H,New,36390,R.I,Yellow,5/26/2019 3:40:59 PM,02:34:03.5167000,18,00:00:00
H,New,36391,R.I,Yellow,5/26/2019 3:41:00 PM,02:34:04.5017000,18,00:00:00
H,New,36392,R.I,Yellow,5/26/2019 3:41:01 PM,02:34:05.4857000,18,00:00:00
H,New,36393,R.I,Yellow,5/26/2019 3:41:02 PM,02:34:06.4697000,18,00:00:00
H,New,36394,R.I,Yellow,5/26/2019 3:41:03 PM,02:34:07.7827000,18,00:00:00
H,New,36395,R.I,Yellow,5/26/2019 3:41:04 PM,02:34:08.7667000,18,00:00:00
H,New,36396,R.I,Yellow,5/26/2019 3:41:05 PM,02:34:09.7517000,18,00:00:00
H,New,36397,R.I,Yellow,5/26/2019 3:41:06 PM,02:34:10.7357000,18,00:00:00
H,New,36398,R.I,Yellow,5/26/2019 3:41:07 PM,02:34:11.7197000,18,00:00:00
H,New,36399,R.I,Yellow,5/26/2019 3:41:08 PM,02:34:12.7047000,18,00:00:00
H,New,36400,R.I,Yellow,5/26/2019 3:41:09 PM,02:34:13.6887000,18,00:00:00
H,New,36401,R.I,Yellow,5/26/2019 3:41:10 PM,02:34:14.6737000,18,00:00:00
H,New,36402,R.I,Yellow,5/26/2019 3:41:11 PM,02:34:15.6577000,18,00:00:00
H,New,36403,R.I,Yellow,5/26/2019 3:41:12 PM,02:34:16.6417000,18,00:00:00
H,New,36404,R.I,Yellow,5/26/2019 3:41:13 PM,02:34:17.6267000,18,00:00:00
H,New,36405,R.I,Yellow,5/26/2019 3:41:14 PM,02:34:18.6107000,18,00:00:00
H,New,36406,R.I,Yellow,5/26/2019 3:41:15 PM,02:34:19.5788000,18,00:00:00
H,New,36407,R.I,Yellow,5/26/2019 3:41:16 PM,02:34:20.5638000,18,00:00:00
H,New,36408,R.I,Yellow,5/26/2019 3:41:17 PM,02:34:21.5478000,18,00:00:00
H,New,36409,R.I,Yellow,5/26/2019 3:41:18 PM,02:34:22.5328000,18,00:00:00
H,New,36410,R.I,Yellow,5/26/2019 3:41:19 PM,02:34:23.5168000,18,00:00:00
H,New,36411,R.I,Yellow,5/26/2019 3:41:20 PM,02:34:24.5008000,18,00:00:00
H,New,36412,R.I,Yellow,5/26/2019 3:41:21 PM,02:34:25.4858000,18,00:00:00
H,New,36413,R.I,Yellow,5/26/2019 3:41:22 PM,02:34:26.4698000,18,00:00:00
H,New,36414,R.I,Yellow,5/26/2019 3:41:23 PM,02:34:27.7828000,18,00:00:00
H,New,36415,R.I,Yellow,5/26/2019 3:41:24 PM,02:34:28.7668000,18,00:00:00
H,New,36416,R.I,Yellow,5/26/2019 3:41:25 PM,02:34:29.7508000,18,00:00:00
H,New,36417,R.I,Yellow,5/26/2019 3:41:26 PM,02:34:30.7358000,18,00:00:00
H,New,36418,R.I,Yellow,5/26/2019 3:41:27 PM,02:34:31.7198000,18,00:00:00
H,New,36419,R.I,Yellow,5/26/2019 3:41:28 PM,02:34:32.7038000,18,00:00:00
H,New,36420,R.I,Yellow,5/26/2019 3:41:29 PM,02:34:33.6888000,17,00:00:00
H,New,36421,R.I,Yellow,5/26/2019 3:41:30 PM,02:34:34.6728000,17,00:00:00
H,New,36422,R.I,Yellow,5/26/2019 3:41:31 PM,02:34:35.6578000,17,00:00:00
H,New,36423,R.I,Yellow,5/26/2019 3:41:32 PM,02:34:36.6418000,17,00:00:00
H,New,36424,R.I,Yellow,5/26/2019 3:41:33 PM,02:34:37.6258000,17,00:00:00
H,New,36425,R.I,Yellow,5/26/2019 3:41:34 PM,02:34:38.6108000,17,00:00:00
H,New,36426,R.I,Yellow,5/26/2019 3:41:35 PM,02:34:39.5948000,17,00:00:00
H,New,36427,R.I,Yellow,5/26/2019 3:41:36 PM,02:34:40.5788000,17,00:00:00
H,New,36428,R.I,Yellow,5/26/2019 3:41:37 PM,02:34:41.5638000,17,00:00:00
H,New,36429,R.I,Yellow,5/26/2019 3:41:38 PM,02:34:42.5478000,17,00:00:00
H,New,36430,R.I,Yellow,5/26/2019 3:41:39 PM,02:34:43.5328000,17,00:00:00
H,New,36431,R.I,Yellow,5/26/2019 3:41:40 PM,02:34:44.5168000,17,00:00:00
H,New,36432,R.I,Yellow,5/26/2019 3:41:41 PM,02:34:45.5008000,17,00:00:00
H,New,36433,R.I,Yellow,5/26/2019 3:41:42 PM,02:34:46.4858000,17,00:00:00
H,New,36434,R.I,Yellow,5/26/2019 3:41:43 PM,02:34:47.4698000,17,00:00:00
H,New,36435,R.I,Yellow,5/26/2019 3:41:44 PM,02:34:48.7828000,17,00:00:00
H,New,36436,R.I,Yellow,5/26/2019 3:41:45 PM,02:34:49.7668000,17,00:00:00
H,New,36437,R.I,Yellow,5/26/2019 3:41:46 PM,02:34:50.7508000,17,00:00:00
H,New,36438,R.I,Yellow,5/26/2019 3:41:47 PM,02:34:51.7358000,17,00:00:00
H,New,36439,R.I,Yellow,5/26/2019 3:41:48 PM,02:34:52.7198000,17,00:00:00
H,New,36440,R.I,Yellow,5/26/2019 3:41:49 PM,02:34:53.7198000,17,00:00:00
H,New,36441,R.I,Yellow,5/26/2019 3:41:50 PM,02:34:54.6888000,17,00:00:00
H,New,36442,R.I,Yellow,5/26/2019 3:41:51 PM,02:34:55.6728000,17,00:00:00
H,New,36443,R.I,Yellow,5/26/2019 3:41:52 PM,02:34:56.6578000,17,00:00:00
H,New,36444,R.I,Yellow,5/26/2019 3:41:53 PM,02:34:57.6418000,17,00:00:00
H,New,36445,R.I,Yellow,5/26/2019 3:41:54 PM,02:34:58.6258000,17,00:00:00
H,New,36446,R.I,Yellow,5/26/2019 3:41:55 PM,02:34:59.6108000,17,00:00:00
H,New,36447,R.I,Yellow,5/26/2019 3:41:56 PM,02:35:00.5948000,17,00:00:00
H,New,36448,R.I,Yellow,5/26/2019 3:41:57 PM,02:35:01.5788000,17,00:00:00
H,New,36449,R.I,Yellow,5/26/2019 3:41:58 PM,02:35:02.5638000,17,00:00:00
H,New,36450,R.I,Yellow,5/26/2019 3:41:59 PM,02:35:03.5478000,17,00:00:00
H,New,36451,R.I,Yellow,5/26/2019 3:42:00 PM,02:35:04.5328000,17,00:00:00
H,New,36452,R.I,Yellow,5/26/2019 3:42:01 PM,02:35:05.5168000,17,00:00:00
H,New,36453,R.I,Yellow,5/26/2019 3:42:02 PM,02:35:06.5008000,17,00:00:00
H,New,36454,R.I,Yellow,5/26/2019 3:42:03 PM,02:35:07.4858000,17,00:00:00
H,New,36455,R.I,Yellow,5/26/2019 3:42:04 PM,02:35:08.4698000,17,00:00:00
H,New,36456,R.I,Yellow,5/26/2019 3:42:05 PM,02:35:09.7828000,17,00:00:00
H,New,36457,R.I,Yellow,5/26/2019 3:42:06 PM,02:35:10.7668000,17,00:00:00
H,New,36458,R.I,Yellow,5/26/2019 3:42:07 PM,02:35:11.7508000,17,00:00:00
H,New,36459,R.I,Yellow,5/26/2019 3:42:08 PM,02:35:12.7358000,17,00:00:00
H,New,36460,R.I,Yellow,5/26/2019 3:42:09 PM,02:35:13.7198000,17,00:00:00
H,New,36461,R.I,Yellow,5/26/2019 3:42:10 PM,02:35:14.7038000,17,00:00:00
H,New,36462,R.I,Yellow,5/26/2019 3:42:11 PM,02:35:15.6888000,17,00:00:00
H,New,36463,R.I,Yellow,5/26/2019 3:42:12 PM,02:35:16.6728000,17,00:00:00
H,New,36464,R.I,Yellow,5/26/2019 3:42:13 PM,02:35:17.6578000,17,00:00:00
H,New,36465,R.I,Yellow,5/26/2019 3:42:14 PM,02:35:18.6418000,17,00:00:00
H,New,36466,R.I,Yellow,5/26/2019 3:42:15 PM,02:35:19.6258000,17,00:00:00
H,New,36467,R.I,Yellow,5/26/2019 3:42:16 PM,02:35:20.6108000,17,00:00:00
H,New,36468,R.I,Yellow,5/26/2019 3:42:17 PM,02:35:21.5948000,17,00:00:00
H,New,36469,R.I,Yellow,5/26/2019 3:42:18 PM,02:35:22.5788000,17,00:00:00
H,New,36470,R.I,Yellow,5/26/2019 3:42:19 PM,02:35:23.5638000,17,00:00:00
H,New,36471,R.I,Yellow,5/26/2019 3:42:20 PM,02:35:24.5512000,17,00:00:00
H,New,36472,R.I,Yellow,5/26/2019 3:42:21 PM,02:35:25.5362000,17,00:00:00
H,New,36473,R.I,Yellow,5/26/2019 3:42:22 PM,02:35:26.5202000,17,00:00:00
H,New,36474,R.I,Yellow,5/26/2019 3:42:23 PM,02:35:27.5042000,17,00:00:00
H,New,36475,R.I,Yellow,5/26/2019 3:42:24 PM,02:35:28.4892000,17,00:00:00
H,New,36476,R.I,Yellow,5/26/2019 3:42:25 PM,02:35:29.4732000,17,00:00:00
H,New,36477,R.I,Yellow,5/26/2019 3:42:26 PM,02:35:30.7862000,17,00:00:00
H,New,36478,R.I,Yellow,5/26/2019 3:42:27 PM,02:35:31.7702000,17,00:00:00
H,New,36479,R.I,Yellow,5/26/2019 3:42:28 PM,02:35:32.7542000,17,00:00:00
H,New,36480,R.I,Yellow,5/26/2019 3:42:29 PM,02:35:33.7392000,17,00:00:00
H,New,36481,R.I,Yellow,5/26/2019 3:42:30 PM,02:35:34.7232000,17,00:00:00
H,New,36482,R.I,Yellow,5/26/2019 3:42:31 PM,02:35:35.7072000,17,00:00:00
H,New,36483,R.I,Yellow,5/26/2019 3:42:32 PM,02:35:36.6922000,17,00:00:00
H,New,36484,R.I,Yellow,5/26/2019 3:42:33 PM,02:35:37.6762000,17,00:00:00
H,New,36485,R.I,Yellow,5/26/2019 3:42:34 PM,02:35:38.6612000,17,00:00:00
H,New,36486,R.I,Yellow,5/26/2019 3:42:35 PM,02:35:39.6452000,17,00:00:00
H,New,36487,R.I,Yellow,5/26/2019 3:42:36 PM,02:35:40.6292000,17,00:00:00
H,New,36488,R.I,Yellow,5/26/2019 3:42:37 PM,02:35:41.6142000,17,00:00:00
H,New,36489,R.I,Yellow,5/26/2019 3:42:38 PM,02:35:42.5982000,17,00:00:00
H,New,36490,R.I,Yellow,5/26/2019 3:42:39 PM,02:35:43.5822000,17,00:00:00
H,New,36491,R.I,Yellow,5/26/2019 3:42:40 PM,02:35:44.5672000,17,00:00:00
H,New,36492,R.I,Yellow,5/26/2019 3:42:41 PM,02:35:45.5512000,17,00:00:00
H,New,36493,R.I,Yellow,5/26/2019 3:42:42 PM,02:35:46.5362000,17,00:00:00
H,New,36494,R.I,Yellow,5/26/2019 3:42:43 PM,02:35:47.5202000,17,00:00:00
H,New,36495,R.I,Yellow,5/26/2019 3:42:44 PM,02:35:48.5042000,17,00:00:00
H,New,36496,R.I,Yellow,5/26/2019 3:42:45 PM,02:35:49.4892000,17,00:00:00
H,New,36497,R.I,Yellow,5/26/2019 3:42:46 PM,02:35:50.4732000,17,00:00:00
H,New,36498,R.I,Yellow,5/26/2019 3:42:47 PM,02:35:51.7862000,17,00:00:00
H,New,36499,R.I,Yellow,5/26/2019 3:42:48 PM,02:35:52.7702000,17,00:00:00
H,New,36500,R.I,Yellow,5/26/2019 3:42:49 PM,02:35:53.7542000,17,00:00:00
H,New,36501,R.I,Yellow,5/26/2019 3:42:50 PM,02:35:54.7392000,17,00:00:00
H,New,36502,R.I,Yellow,5/26/2019 3:42:51 PM,02:35:55.7232000,17,00:00:00
H,New,36503,R.I,Yellow,5/26/2019 3:42:52 PM,02:35:56.7072000,17,00:00:00
H,New,36504,R.I,Yellow,5/26/2019 3:42:53 PM,02:35:57.6922000,17,00:00:00
H,New,36505,R.I,Yellow,5/26/2019 3:42:54 PM,02:35:58.6762000,17,00:00:00
H,New,36506,R.I,Yellow,5/26/2019 3:42:55 PM,02:35:59.6612000,17,00:00:00
H,New,36507,R.I,Yellow,5/26/2019 3:42:56 PM,02:36:00.6452000,17,00:00:00
H,New,36508,R.I,Yellow,5/26/2019 3:42:57 PM,02:36:01.6292000,17,00:00:00
H,New,36509,R.I,Yellow,5/26/2019 3:42:58 PM,02:36:02.6142000,17,00:00:00
H,New,36510,R.I,Yellow,5/26/2019 3:42:59 PM,02:36:03.5982000,17,00:00:00
H,New,36511,R.I,Yellow,5/26/2019 3:43:00 PM,02:36:04.5822000,17,00:00:00
H,New,36512,R.I,Yellow,5/26/2019 3:43:01 PM,02:36:05.5672000,17,00:00:00
H,New,36513,R.I,Yellow,5/26/2019 3:43:02 PM,02:36:06.5512000,17,00:00:00
H,New,36514,R.I,Yellow,5/26/2019 3:43:03 PM,02:36:07.5362000,17,00:00:00
H,New,36515,R.I,Yellow,5/26/2019 3:43:04 PM,02:36:08.5202000,17,00:00:00
H,New,36516,R.I,Yellow,5/26/2019 3:43:05 PM,02:36:09.5042000,17,00:00:00
H,New,36517,R.I,Yellow,5/26/2019 3:43:06 PM,02:36:10.4892000,17,00:00:00
H,New,36518,R.I,Yellow,5/26/2019 3:43:07 PM,02:36:11.4732000,17,00:00:00
H,New,36519,R.I,Yellow,5/26/2019 3:43:08 PM,02:36:12.7862000,17,00:00:00
H,New,36520,R.I,Yellow,5/26/2019 3:43:09 PM,02:36:13.7702000,17,00:00:00
H,New,36521,R.I,Yellow,5/26/2019 3:43:10 PM,02:36:14.7542000,17,00:00:00
H,New,36522,R.I,Yellow,5/26/2019 3:43:11 PM,02:36:15.7392000,17,00:00:00
H,New,36523,R.I,Yellow,5/26/2019 3:43:12 PM,02:36:16.7232000,17,00:00:00
H,New,36524,R.I,Yellow,5/26/2019 3:43:13 PM,02:36:17.7072000,17,00:00:00
H,New,36525,R.I,Yellow,5/26/2019 3:43:14 PM,02:36:18.6922000,17,00:00:00
H,New,36526,R.I,Yellow,5/26/2019 3:43:15 PM,02:36:19.6762000,17,00:00:00
H,New,36527,R.I,Yellow,5/26/2019 3:43:16 PM,02:36:20.6612000,17,00:00:00
H,New,36528,R.I,Yellow,5/26/2019 3:43:17 PM,02:36:21.6452000,17,00:00:00
H,New,36529,R.I,Yellow,5/26/2019 3:43:18 PM,02:36:22.6292000,17,00:00:00
H,New,36530,R.I,Yellow,5/26/2019 3:43:19 PM,02:36:23.6142000,17,00:00:00
H,New,36531,R.I,Yellow,5/26/2019 3:43:20 PM,02:36:24.5982000,17,00:00:00
H,New,36532,R.I,Yellow,5/26/2019 3:43:21 PM,02:36:25.5822000,17,00:00:00
H,New,36533,R.I,Yellow,5/26/2019 3:43:22 PM,02:36:26.5672000,17,00:00:00
H,New,36534,R.I,Yellow,5/26/2019 3:43:23 PM,02:36:27.5512000,17,00:00:00
H,New,36535,R.I,Yellow,5/26/2019 3:43:24 PM,02:36:28.5362000,17,00:00:00
H,New,36536,R.I,Yellow,5/26/2019 3:43:25 PM,02:36:29.5202000,17,00:00:00
H,New,36537,R.I,Yellow,5/26/2019 3:43:26 PM,02:36:30.5177000,17,00:00:00
H,New,36538,R.I,Yellow,5/26/2019 3:43:27 PM,02:36:31.5027000,17,00:00:00
H,New,36539,R.I,Yellow,5/26/2019 3:43:28 PM,02:36:32.4867000,17,00:00:00
H,New,36540,R.I,Yellow,5/26/2019 3:43:29 PM,02:36:33.4707000,17,00:00:00
H,New,36541,R.I,Yellow,5/26/2019 3:43:30 PM,02:36:34.7837000,17,00:00:00
H,New,36542,R.I,Yellow,5/26/2019 3:43:31 PM,02:36:35.7677000,16,00:00:00
H,New,36543,R.I,Yellow,5/26/2019 3:43:32 PM,02:36:36.7527000,16,00:00:00
H,New,36544,R.I,Yellow,5/26/2019 3:43:33 PM,02:36:37.7367000,16,00:00:00
H,New,36545,R.I,Yellow,5/26/2019 3:43:34 PM,02:36:38.7207000,16,00:00:00
H,New,36546,R.I,Yellow,5/26/2019 3:43:35 PM,02:36:39.7057000,16,00:00:00
H,New,36547,R.I,Yellow,5/26/2019 3:43:36 PM,02:36:40.6897000,16,00:00:00
H,New,36548,R.I,Yellow,5/26/2019 3:43:37 PM,02:36:41.7207000,16,00:00:00
H,New,36549,R.I,Yellow,5/26/2019 3:43:38 PM,02:36:42.6587000,16,00:00:00
H,New,36550,R.I,Yellow,5/26/2019 3:43:39 PM,02:36:43.6427000,16,00:00:00
H,New,36551,R.I,Yellow,5/26/2019 3:43:40 PM,02:36:44.6277000,16,00:00:00
H,New,36552,R.I,Yellow,5/26/2019 3:43:41 PM,02:36:45.6117000,16,00:00:00
H,New,36553,R.I,Yellow,5/26/2019 3:43:42 PM,02:36:46.5957000,16,00:00:00
H,New,36554,R.I,Yellow,5/26/2019 3:43:43 PM,02:36:47.5807000,16,00:00:00
H,New,36555,R.I,Yellow,5/26/2019 3:43:44 PM,02:36:48.5647000,16,00:00:00
H,New,36556,R.I,Yellow,5/26/2019 3:43:45 PM,02:36:49.5497000,16,00:00:00
H,New,36557,R.I,Yellow,5/26/2019 3:43:46 PM,02:36:50.5337000,16,00:00:00
H,New,36558,R.I,Yellow,5/26/2019 3:43:47 PM,02:36:51.5177000,16,00:00:00
H,New,36559,R.I,Yellow,5/26/2019 3:43:48 PM,02:36:52.5027000,16,00:00:00
H,New,36560,R.I,Yellow,5/26/2019 3:43:49 PM,02:36:53.4867000,16,00:00:00
H,New,36561,R.I,Yellow,5/26/2019 3:43:50 PM,02:36:54.4707000,16,00:00:00
H,New,36562,R.I,Yellow,5/26/2019 3:43:51 PM,02:36:55.7837000,16,00:00:00
H,New,36563,R.I,Yellow,5/26/2019 3:43:52 PM,02:36:56.7677000,16,00:00:00
H,New,36564,R.I,Yellow,5/26/2019 3:43:53 PM,02:36:57.7527000,16,00:00:00
H,New,36565,R.I,Yellow,5/26/2019 3:43:54 PM,02:36:58.7367000,16,00:00:00
H,New,36566,R.I,Yellow,5/26/2019 3:43:55 PM,02:36:59.7207000,16,00:00:00
H,New,36567,R.I,Yellow,5/26/2019 3:43:56 PM,02:37:00.7057000,16,00:00:00
H,New,36568,R.I,Yellow,5/26/2019 3:43:57 PM,02:37:01.6897000,16,00:00:00
H,New,36569,R.I,Yellow,5/26/2019 3:43:58 PM,02:37:02.6747000,16,00:00:00
H,New,36570,R.I,Yellow,5/26/2019 3:43:59 PM,02:37:03.6587000,16,00:00:00
H,New,36571,R.I,Yellow,5/26/2019 3:44:00 PM,02:37:04.6427000,16,00:00:00
H,New,36572,R.I,Yellow,5/26/2019 3:44:01 PM,02:37:05.6277000,16,00:00:00
H,New,36573,R.I,Yellow,5/26/2019 3:44:02 PM,02:37:06.6117000,16,00:00:00
H,New,36574,R.I,Yellow,5/26/2019 3:44:03 PM,02:37:07.5957000,16,00:00:00
H,New,36575,R.I,Yellow,5/26/2019 3:44:04 PM,02:37:08.5807000,16,00:00:00
H,New,36576,R.I,Yellow,5/26/2019 3:44:05 PM,02:37:09.5647000,16,00:00:00
H,New,36577,R.I,Yellow,5/26/2019 3:44:06 PM,02:37:10.5497000,16,00:00:00
H,New,36578,R.I,Yellow,5/26/2019 3:44:07 PM,02:37:11.5337000,16,00:00:00
H,New,36579,R.I,Yellow,5/26/2019 3:44:08 PM,02:37:12.5177000,16,00:00:00
H,New,36580,R.I,Yellow,5/26/2019 3:44:09 PM,02:37:13.5027000,16,00:00:00
H,New,36581,R.I,Yellow,5/26/2019 3:44:10 PM,02:37:14.4867000,16,00:00:00
H,New,36582,R.I,Yellow,5/26/2019 3:44:11 PM,02:37:15.4707000,16,00:00:00
H,New,36583,R.I,Yellow,5/26/2019 3:44:12 PM,02:37:16.7837000,16,00:00:00
H,New,36584,R.I,Yellow,5/26/2019 3:44:13 PM,02:37:17.7677000,16,00:00:00
H,New,36585,R.I,Yellow,5/26/2019 3:44:14 PM,02:37:18.7527000,16,00:00:00
H,New,36586,R.I,Yellow,5/26/2019 3:44:15 PM,02:37:19.7367000,16,00:00:00
H,New,36587,R.I,Yellow,5/26/2019 3:44:16 PM,02:37:20.7207000,16,00:00:00
H,New,36588,R.I,Yellow,5/26/2019 3:44:17 PM,02:37:21.7057000,16,00:00:00
H,New,36589,R.I,Yellow,5/26/2019 3:44:18 PM,02:37:22.6897000,16,00:00:00
H,New,36590,R.I,Yellow,5/26/2019 3:44:19 PM,02:37:23.6747000,16,00:00:00
H,New,36591,R.I,Yellow,5/26/2019 3:44:20 PM,02:37:24.6587000,16,00:00:00
H,New,36592,R.I,Yellow,5/26/2019 3:44:21 PM,02:37:25.6427000,16,00:00:00
H,New,36593,R.I,Yellow,5/26/2019 3:44:22 PM,02:37:26.6277000,16,00:00:00
H,New,36594,R.I,Yellow,5/26/2019 3:44:23 PM,02:37:27.6117000,16,00:00:00
H,New,36595,R.I,Yellow,5/26/2019 3:44:24 PM,02:37:28.5957000,16,00:00:00
H,New,36596,R.I,Yellow,5/26/2019 3:44:25 PM,02:37:29.5807000,16,00:00:00
H,New,36597,R.I,Yellow,5/26/2019 3:44:26 PM,02:37:30.5647000,16,00:00:00
H,New,36598,R.I,Yellow,5/26/2019 3:44:27 PM,02:37:31.5497000,16,00:00:00
H,New,36599,R.I,Yellow,5/26/2019 3:44:28 PM,02:37:32.5337000,16,00:00:00
H,New,36600,R.I,Yellow,5/26/2019 3:44:29 PM,02:37:33.5177000,16,00:00:00
H,New,36601,R.I,Yellow,5/26/2019 3:44:30 PM,02:37:34.5027000,16,00:00:00
H,New,36602,R.I,Yellow,5/26/2019 3:44:31 PM,02:37:35.4867000,16,00:00:00
H,New,36603,R.I,Yellow,5/26/2019 3:44:32 PM,02:37:36.7825000,16,00:00:00
H,New,36604,R.I,Yellow,5/26/2019 3:44:33 PM,02:37:37.7665000,16,00:00:00
H,New,36605,R.I,Yellow,5/26/2019 3:44:34 PM,02:37:38.7505000,16,00:00:00
H,New,36606,R.I,Yellow,5/26/2019 3:44:35 PM,02:37:39.7355000,16,00:00:00
H,New,36607,R.I,Yellow,5/26/2019 3:44:36 PM,02:37:40.7195000,16,00:00:00
H,New,36608,R.I,Yellow,5/26/2019 3:44:37 PM,02:37:41.7035000,16,00:00:00
H,New,36609,R.I,Yellow,5/26/2019 3:44:38 PM,02:37:42.6885000,16,00:00:00
H,New,36610,R.I,Yellow,5/26/2019 3:44:39 PM,02:37:43.6725000,16,00:00:00
H,New,36611,R.I,Yellow,5/26/2019 3:44:40 PM,02:37:44.6575000,16,00:00:00
H,New,36612,R.I,Yellow,5/26/2019 3:44:41 PM,02:37:45.6415000,16,00:00:00
H,New,36613,R.I,Yellow,5/26/2019 3:44:42 PM,02:37:46.6255000,16,00:00:00
H,New,36614,R.I,Yellow,5/26/2019 3:44:43 PM,02:37:47.6105000,16,00:00:00
H,New,36615,R.I,Yellow,5/26/2019 3:44:44 PM,02:37:48.5945000,16,00:00:00
H,New,36616,R.I,Yellow,5/26/2019 3:44:45 PM,02:37:49.5785000,16,00:00:00
H,New,36617,R.I,Yellow,5/26/2019 3:44:46 PM,02:37:50.5635000,16,00:00:00
H,New,36618,R.I,Yellow,5/26/2019 3:44:47 PM,02:37:51.5475000,16,00:00:00
H,New,36619,R.I,Yellow,5/26/2019 3:44:48 PM,02:37:52.5325000,16,00:00:00
H,New,36620,R.I,Yellow,5/26/2019 3:44:49 PM,02:37:53.5165000,16,00:00:00
H,New,36621,R.I,Yellow,5/26/2019 3:44:50 PM,02:37:54.5005000,16,00:00:00
H,New,36622,R.I,Yellow,5/26/2019 3:44:51 PM,02:37:55.4855000,16,00:00:00
H,New,36623,R.I,Yellow,5/26/2019 3:44:52 PM,02:37:56.4695000,16,00:00:00
H,New,36624,R.I,Yellow,5/26/2019 3:44:53 PM,02:37:57.7825000,16,00:00:00
H,New,36625,R.I,Yellow,5/26/2019 3:44:54 PM,02:37:58.7665000,16,00:00:00
H,New,36626,R.I,Yellow,5/26/2019 3:44:55 PM,02:37:59.7505000,16,00:00:00
H,New,36627,R.I,Yellow,5/26/2019 3:44:56 PM,02:38:00.7355000,16,00:00:00
H,New,36628,R.I,Yellow,5/26/2019 3:44:57 PM,02:38:01.7195000,16,00:00:00
H,New,36629,R.I,Yellow,5/26/2019 3:44:58 PM,02:38:02.7035000,16,00:00:00
H,New,36630,R.I,Yellow,5/26/2019 3:44:59 PM,02:38:03.6885000,16,00:00:00
H,New,36631,R.I,Yellow,5/26/2019 3:45:00 PM,02:38:04.6725000,16,00:00:00
H,New,36632,R.I,Yellow,5/26/2019 3:45:01 PM,02:38:05.6575000,16,00:00:00
H,New,36633,R.I,Yellow,5/26/2019 3:45:02 PM,02:38:06.6415000,16,00:00:00
H,New,36634,R.I,Yellow,5/26/2019 3:45:03 PM,02:38:07.6255000,16,00:00:00
H,New,36635,R.I,Yellow,5/26/2019 3:45:04 PM,02:38:08.6105000,16,00:00:00
H,New,36636,R.I,Yellow,5/26/2019 3:45:05 PM,02:38:09.6105000,16,00:00:00
H,New,36637,R.I,Yellow,5/26/2019 3:45:06 PM,02:38:10.5785000,16,00:00:00
H,New,36638,R.I,Yellow,5/26/2019 3:45:07 PM,02:38:11.5635000,16,00:00:00
H,New,36639,R.I,Yellow,5/26/2019 3:45:08 PM,02:38:12.5475000,16,00:00:00
H,New,36640,R.I,Yellow,5/26/2019 3:45:09 PM,02:38:13.5325000,16,00:00:00
H,New,36641,R.I,Yellow,5/26/2019 3:45:10 PM,02:38:14.5165000,16,00:00:00
H,New,36642,R.I,Yellow,5/26/2019 3:45:11 PM,02:38:15.5005000,16,00:00:00
H,New,36643,R.I,Yellow,5/26/2019 3:45:12 PM,02:38:16.4855000,16,00:00:00
H,New,36644,R.I,Yellow,5/26/2019 3:45:13 PM,02:38:17.4695000,16,00:00:00
H,New,36645,R.I,Yellow,5/26/2019 3:45:14 PM,02:38:18.7825000,16,00:00:00
H,New,36646,R.I,Yellow,5/26/2019 3:45:15 PM,02:38:19.7665000,16,00:00:00
H,New,36647,R.I,Yellow,5/26/2019 3:45:16 PM,02:38:20.7505000,16,00:00:00
H,New,36648,R.I,Yellow,5/26/2019 3:45:17 PM,02:38:21.7355000,16,00:00:00
H,New,36649,R.I,Yellow,5/26/2019 3:45:18 PM,02:38:22.7195000,16,00:00:00
H,New,36650,R.I,Yellow,5/26/2019 3:45:19 PM,02:38:23.7035000,16,00:00:00
H,New,36651,R.I,Yellow,5/26/2019 3:45:20 PM,02:38:24.6885000,16,00:00:00
H,New,36652,R.I,Yellow,5/26/2019 3:45:21 PM,02:38:25.6725000,16,00:00:00
H,New,36653,R.I,Yellow,5/26/2019 3:45:22 PM,02:38:26.6575000,16,00:00:00
H,New,36654,R.I,Yellow,5/26/2019 3:45:23 PM,02:38:27.6415000,16,00:00:00
H,New,36655,R.I,Yellow,5/26/2019 3:45:24 PM,02:38:28.6255000,16,00:00:00
H,New,36656,R.I,Yellow,5/26/2019 3:45:25 PM,02:38:29.6105000,16,00:00:00
H,New,36657,R.I,Yellow,5/26/2019 3:45:26 PM,02:38:30.5945000,16,00:00:00
H,New,36658,R.I,Yellow,5/26/2019 3:45:27 PM,02:38:31.5785000,16,00:00:00
H,New,36659,R.I,Yellow,5/26/2019 3:45:28 PM,02:38:32.5635000,16,00:00:00
H,New,36660,R.I,Yellow,5/26/2019 3:45:29 PM,02:38:33.5475000,16,00:00:00
H,New,36661,R.I,Yellow,5/26/2019 3:45:30 PM,02:38:34.5325000,16,00:00:00
